zip,city,state,latitude,longitude
HU20,Rowley,UK,53.79020,-0.50680
HU3,Hull,UK,53.74460,-0.33530
HU4,Hull,UK,53.74460,-0.33530
HU5,Hull,UK,53.76030,-0.37580
HU6,Dunswell,UK,53.80110,-0.37140
HU7,Wawne,UK,53.79850,-0.32670
HU8,Hull,UK,53.76930,-0.29980
HU9,Marfleet,UK,53.74950,-0.27260
HX1,Halifax,UK,53.71670,-1.85000
HX2,Wainstalls,UK,53.71870,-1.94580
HX3,Shelf,UK,53.72608,-1.84160
HX4,Barkisland,UK,53.67798,-1.89230
HX5,Elland,UK,53.68510,-1.83880
HX6,Triangle,UK,53.68140,-1.93349
HX7,Cragg,UK,53.73411,-2.02002
IG1,London,UK,51.55760,0.07280
IG10,Loughton,UK,51.64600,0.05380
IG11,London,UK,51.53330,0.08330
IG2,London,UK,51.57590,0.08150
IG3,London,UK,51.56400,0.09630
IG4,London,UK,51.57960,0.05160
IG5,London,UK,51.59050,0.06370
IG6,London,UK,51.59805,0.09435
IG7,Grange Hill,UK,51.61590,0.08103
IG8,London,UK,51.60470,0.02000
IG9,Buckhurst Hill,UK,51.62410,0.03260
IM1,Douglas,UK,54.15000,-4.48330
IM2,Douglas,UK,54.15000,-4.48330
IM3,Onchan,UK,54.17330,-4.45320
IM4,Union Mills,UK,54.21202,-4.71289
IM5,Knockaloe Moar,UK,54.19849,-4.70480
IM6,Orrisdale,UK,54.17980,-4.56590
IM7,Churchtown,UK,54.25514,-4.31991
IM8,Ramsey,UK,54.32270,-4.38530
IM9,The Howe,UK,54.08400,-4.69428
IP1,Whitton,UK,52.07127,1.14440
IP10,Trimley St Mary,UK,52.01816,1.27780
IP11,Walton,UK,51.96523,1.35057
IP12,Eyke,UK,52.08110,1.39921
IP13,Dennington,UK,52.18400,1.31701
IP14,Old Newton,UK,52.22075,1.06530
IP15,Aldeburgh,UK,52.15260,1.60120
IP16,Coldfair Green,UK,52.20417,1.59104
IP17,Knodishall,UK,52.23405,1.50819
IP18,Reydon,UK,52.33237,1.67153
IP19,Blyford,UK,52.33588,1.48858
IP2,Chantry,UK,52.04520,1.12470
IP20,Metfield,UK,52.40635,1.32664
IP21,North Green,UK,52.35750,1.22720
IP22,Botesdale,UK,52.37849,1.01118
IP23,Mellis,UK,52.30194,1.12957
IP24,Euston,UK,52.41756,0.77555
IP25,Watton,UK,52.59483,0.83625
IP26,West Tofts,UK,52.52006,0.62716
IP27,Town Street,UK,52.43953,0.59873
IP28,Kennyhill,UK,52.31059,0.57752
IP29,Barrow,UK,52.18828,0.65751
IP3,Ipswich,UK,52.04170,1.18660
IP30,Tostock,UK,52.20718,0.82819
IP31,Honington,UK,52.29954,0.83732
IP32,Bury St. Edmunds,UK,52.24630,0.71110
IP33,Bury St Edmunds,UK,52.24815,0.68890
IP4,Ipswich,UK,52.05920,1.15550
IP5,Martlesham Heath,UK,52.06417,1.22463
IP6,Witnesham,UK,52.13068,1.13320
IP7,Aldham,UK,52.07877,0.92726
IP8,Flowton,UK,52.07269,1.05960
IP9,Chelmondiston,UK,51.98622,1.16571
IP98,Diss,UK,52.37680,1.10910
IV1,Westhill,UK,57.48360,-4.23304
IV10,Balmungie,UK,57.58620,-4.12390
IV11,Muirton,UK,57.67757,-4.03839
IV12,Milton,UK,57.50361,-3.88262
IV13,Balvraid,UK,57.33879,-4.01636
IV14,Auchterneed,UK,57.58059,-4.54694
IV15,Mountgerald,UK,57.59767,-4.45830
IV16,Redburn,UK,57.65815,-4.34517
IV17,Achandunie,UK,57.72641,-4.30170
IV18,Kildary,UK,57.70278,-4.15300
IV19,Ardmore,UK,57.79531,-4.05807
IV2,Culcabock,UK,57.47910,-4.22400
IV20,Rockfield,UK,57.76553,-3.85588
IV21,Shieldaig,UK,57.72530,-5.74349
IV22,Poolewe,UK,57.73561,-5.54990
IV23,Badrallach,UK,57.76513,-5.05825
IV24,Kyloag,UK,57.88527,-4.36474
IV25,Fourpenny,UK,57.88944,-4.06391
IV26,Rhue,UK,57.98301,-5.29086
IV27,Clachtoll,UK,58.23050,-4.87040
IV28,West Langwell,UK,58.01358,-4.15755
IV3,Balbeg,UK,57.47257,-4.25459
IV30,Elgin,UK,57.65520,-3.33472
IV31,Stotfield,UK,57.71270,-3.27780
IV32,Boat o' Brig,UK,57.63625,-3.11385
IV36,Findhorn,UK,57.61094,-3.60213
IV4,Beauly,UK,57.41755,-4.60245
IV40,Inverinate,UK,57.24136,-5.59737
IV41,Kyleakin,UK,57.27070,-5.74090
IV42,Breakish,UK,57.23900,-5.85430
IV43,Duisdealmor,UK,57.17410,-5.84100
IV44,Kilmore,UK,57.10660,-5.86820
IV45,Calligarry,UK,57.04713,-5.91980
IV46,Ord,UK,57.11772,-5.98048
IV47,Drynoch,UK,57.28797,-6.35217
IV48,Sconser,UK,57.31340,-6.11150
IV49,Broadford,UK,57.21043,-6.00542
IV5,Drumchardine,UK,57.47660,-4.41320
IV51,Borve,UK,57.51906,-6.31615
IV52,Plockton,UK,57.33760,-5.65130
IV53,Stromeferry,UK,57.34285,-5.55940
IV54,Milton,UK,57.45499,-5.63848
IV55,Balmore,UK,57.46155,-6.62264
IV56,Bracadale,UK,57.36430,-6.39668
IV6,Balvaird,UK,57.51320,-4.42549
IV63,Drumnadrochit,UK,57.30530,-4.53190
IV7,Conon Bridge,UK,57.59235,-4.36392
IV8,Belmaduthy,UK,57.55040,-4.26644
IV9,Avoch,UK,57.56895,-4.17760
IV99,Highland,UK,57.48130,-4.22400
JE1,St Helier,UK,49.18800,-2.10490
JE2,St Helier,UK,49.18800,-2.10490
JE3,St Lawrence,UK,49.21580,-2.14140
JE4,Jersey,UK,49.21670,-2.11670
KA1,Crookedholm,UK,55.56470,-4.50461
KA10,Troon,UK,55.54900,-4.64810
KA11,Springside,UK,55.61312,-4.61773
KA12,Irvine,UK,55.61940,-4.65510
KA13,Kilwinning,UK,55.65330,-4.70670
KA14,Glengarnock,UK,55.73930,-4.67760
KA15,Woodside,UK,55.73868,-4.61332
KA16,Greenholm,UK,55.60750,-4.32420
KA17,Darvel,UK,55.60980,-4.28140
KA18,New Cumnock,UK,55.45913,-4.21766
KA19,Dalvennan,UK,55.32431,-4.64940
KA2,Crosshouse,UK,55.58962,-4.56710
KA20,Stevenston,UK,55.63970,-4.75340
KA21,Saltcoats,UK,55.63620,-4.78590
KA22,Ardrossan,UK,55.65020,-4.80660
KA23,West Kilbride,UK,55.68860,-4.86296
KA24,The Den,UK,55.70960,-4.71673
KA25,Kilbirnie,UK,55.75080,-4.68790
KA26,Balkissock,UK,55.17715,-4.84096
KA27,Lamlash,UK,55.56021,-5.21534
KA28,Millport,UK,55.75350,-4.92560
KA29,Fairlie,UK,55.75600,-4.85560
KA3,Kilmarnock,UK,55.64551,-4.50276
KA30,Routenburn,UK,55.79630,-4.86340
KA4,Moscow,UK,55.60090,-4.38170
KA5,Nethershield,UK,55.49810,-4.40462
KA6,Loch Head,UK,55.40893,-4.50213
KA7,Lagg,UK,55.43328,-4.67560
KA8,Whitletts,UK,55.47180,-4.61240
KA9,St Quivox,UK,55.49447,-4.60688
KT1,London,UK,51.41260,-0.29740
KT10,Esher,UK,51.36696,-0.35434
KT11,Martyr's Green,UK,51.32017,-0.40150
KT12,Whiteley Village,UK,51.37650,-0.41110
KT13,Weybridge,UK,51.37220,-0.45300
KT14,Byfleet,UK,51.33915,-0.48370
KT15,Woodham,UK,51.36555,-0.49538
KT16,Ottershaw,UK,51.37608,-0.54150
KT17,Epsom,UK,51.34000,-0.25975
KT18,Headley,UK,51.27880,-0.27630
KT19,Epsom,UK,51.33050,-0.27010
KT2,London,UK,51.41860,-0.29040
KT20,Tadworth,UK,51.28947,-0.23182
KT21,Ashtead,UK,51.30870,-0.29970
KT22,Leatherhead,UK,51.31423,-0.34367
KT23,Great Bookham,UK,51.28367,-0.37220
KT24,East Horsley,UK,51.26847,-0.42847
KT3,London,UK,51.39920,-0.25560
KT4,London,UK,51.38995,-0.24720
KT5,London,UK,51.39150,-0.29820
KT6,London,UK,51.38595,-0.28980
KT7,Thames Ditton,UK,51.38960,-0.33930
KT8,East Molesey,UK,51.39925,-0.36460
KT9,London,UK,51.36520,-0.30540
KW1,Lynegar,UK,58.47427,-3.24281
KW10,Golspie,UK,57.97437,-3.98247
KW11,Rhifail,UK,58.32255,-4.12266
KW12,Clayock,UK,58.43085,-3.57492
KW13,Forsinain,UK,58.45636,-3.89575
KW14,Fresgoe,UK,58.58519,-3.60030
KW15,Kirkwall,UK,58.97398,-2.96880
KW16,Rinnigill,UK,58.95387,-3.27234
KW17,Balfour,UK,59.28169,-2.64091
KW2,Ulbster,UK,58.35210,-3.16173
KW3,Swiney,UK,58.31162,-3.27178
KW5,Stemster,UK,58.28672,-3.38150
KW6,Knockally,UK,58.24993,-3.45532
KW7,Badbea,UK,58.18500,-3.50538
KW8,Marrel,UK,58.11303,-3.66828
KW9,Achrimsdale,UK,58.02991,-3.90090
KY1,Kirkcaldy,UK,56.13450,-3.12141
KY10,Grangemuir,UK,56.23049,-2.70375
KY11,Charlestown,UK,56.03764,-3.42259
KY12,Oakley,UK,56.08709,-3.53924
KY13,Burnside,UK,56.20541,-3.46531
KY14,Strathmiglo,UK,56.30910,-3.23731
KY15,Peat Inn,UK,56.33469,-3.06777
KY16,Strathkinness,UK,56.34000,-2.81631
KY2,Cluny,UK,56.11667,-3.20970
KY3,Dunearn,UK,56.05788,-3.21864
KY4,Lumphinnans,UK,56.10405,-3.36373
KY5,Cardenden,UK,56.14931,-3.28587
KY6,Auchmuirbridge,UK,56.20000,-3.21670
KY7,Glenrothes,UK,56.19679,-3.13580
KY8,Backmuir of New Gilston,UK,56.20957,-2.98033
KY9,Colinsburgh,UK,56.21640,-2.83578
KY99,Fife,UK,56.05480,-3.43770
L1,Liverpool,UK,53.41060,-2.97790
L10,Aintree,UK,53.47540,-2.95200
L11,Liverpool,UK,53.44810,-2.91550
L12,West Derby,UK,53.43280,-2.90960
L13,Liverpool,UK,53.41790,-2.92060
L14,Knotty Ash,UK,53.41620,-2.89650
L15,Liverpool,UK,53.39750,-2.92060
L16,Childwall,UK,53.39720,-2.89700
L17,Aigburth,UK,53.36530,-2.91780
L18,Allerton,UK,53.38050,-2.90860
L19,Garston,UK,53.33330,-2.90000
L2,Liverpool,UK,53.41060,-2.97790
L20,Bootle,UK,53.46670,-3.01670
L21,Litherland,UK,53.46990,-2.99810
L22,Waterloo,UK,53.46670,-3.01670
L23,Thornton,UK,53.48942,-3.02137
L24,Speke,UK,53.34070,-2.84100
L25,Hunt's Cross,UK,53.37400,-2.87000
L26,Halewood,UK,53.35960,-2.83150
L27,Liverpool,UK,53.38770,-2.83830
L28,Liverpool,UK,53.43550,-2.86580
L29,Lunt,UK,53.50410,-2.97200
L3,Liverpool,UK,53.41060,-2.97790
L30,Ford,UK,53.48185,-2.96750
L31,Melling Mount,UK,53.51752,-2.94293
L32,Kirkby,UK,53.48330,-2.90000
L33,Liverpool,UK,53.48980,-2.87640
L34,Knowsley,UK,53.44175,-2.82715
L35,Whiston,UK,53.41183,-2.76833
L36,Roby,UK,53.41030,-2.84805
L37,Great Altcar,UK,53.55150,-3.04263
L38,Hightown,UK,53.52050,-3.03865
L39,Barrow Nook,UK,53.55560,-2.90941
L4,Liverpool,UK,53.43780,-2.96110
L40,Scaris-brick,UK,53.60540,-2.81699
L5,Liverpool,UK,53.41060,-2.97790
L6,Liverpool,UK,53.41060,-2.97790
L67,Liverpool,UK,53.41060,-2.97790
L68,Sefton,UK,53.47310,-2.96070
L69,Non-geographic,UK,53.40690,-2.97460
L7,Liverpool,UK,53.41060,-2.97790
L70,Liverpool,UK,53.40933,-2.97270
L71,Liverpool,UK,53.42395,-2.97625
L72,Sefton,UK,53.50410,-2.97200
L73,Liverpool,UK,53.41060,-2.97790
L74,Liverpool,UK,53.41060,-2.97790
L75,Liverpool,UK,53.42570,-2.98115
L8,Liverpool,UK,53.41060,-2.97790
L80,Sefton,UK,53.46920,-2.96910
L9,Walton,UK,53.46160,-2.95340
LA1,Scotforth,UK,54.03160,-2.79150
LA10,Deepdale,UK,54.30289,-2.46654
LA11,Cark,UK,54.21159,-2.92777
LA12,Oxen Park,UK,54.20816,-3.06592
LA13,Dendron,UK,54.11367,-3.19349
LA14,Vickerstown,UK,54.11597,-3.23425
LA15,Dalton-in-Furness,UK,54.15000,-3.16670
LA16,Askam in Furness,UK,54.18590,-3.20765
LA17,Soutergate,UK,54.23907,-3.17810
LA18,Kirksanton,UK,54.21290,-3.30477
LA19,Corney,UK,54.27590,-3.37210
LA2,Clapham,UK,54.05347,-2.62091
LA20,Bigert Mire,UK,54.35044,-3.20118
LA21,Sunny Bank,UK,54.35260,-3.08442
LA22,Clappersgate,UK,54.40410,-2.99644
LA23,Windermere,UK,54.38873,-2.91545
LA3,Sandylands,UK,54.03558,-2.87485
LA4,Morecambe,UK,54.06833,-2.84703
LA5,Arnside,UK,54.15767,-2.78531
LA6,Burton-in-Kendal,UK,54.18342,-2.62361
LA7,Beetham,UK,54.22919,-2.76121
LA8,Crosthwaite,UK,54.32177,-2.73918
LA9,Kendal,UK,54.32532,-2.74938
LD1,Crossway,UK,52.26180,-3.32579
LD2,Llanbedr,UK,52.10484,-3.36342
LD3,Llanelieu,UK,51.99435,-3.41108
LD4,Llangammarch Wells,UK,52.12278,-3.53580
LD5,Abergwesyn,UK,52.12708,-3.63963
LD6,Gaufron,UK,52.32829,-3.49270
LD7,Five Turnings,UK,52.38222,-3.06860
LD8,Knill,UK,52.26257,-3.05375
LE1,Leicester,UK,52.63860,-1.13170
LE10,Wolvey,UK,52.51393,-1.34117
LE11,Nanpantan,UK,52.76670,-1.20000
LE12,Hathern,UK,52.78191,-1.18451
LE13,Melton Mowbray,UK,52.76590,-0.88690
LE14,Saltby,UK,52.79070,-0.87545
LE15,Brooke,UK,52.64714,-0.69799
LE16,Church Langton,UK,52.50365,-0.87082
LE17,Mowsley,UK,52.47293,-1.16979
LE18,Wigston,UK,52.57243,-1.10443
LE19,Leicester,UK,52.58460,-1.20530
LE2,Aylestone,UK,52.60182,-1.11672
LE21,City of Leicester,UK,52.63230,-1.12490
LE3,Dane Hills,UK,52.63250,-1.18697
LE4,Belgrave,UK,52.66457,-1.10873
LE41,City of Leicester,UK,52.66460,-1.10870
LE5,Humberstone,UK,52.64740,-1.08650
LE55,Ashby-de-la-Zouch,UK,52.74320,-1.44120
LE6,Ratby,UK,52.66550,-1.23267
LE65,Smisby,UK,52.75585,-1.45533
LE67,Hugglescote,UK,52.70980,-1.37210
LE7,Loddington,UK,52.66119,-1.00971
LE8,Peatling Magna,UK,52.54881,-1.04937
LE87,Whetstone,UK,52.62750,-1.13290
LE9,Peckleton,UK,52.57718,-1.27398
LE94,Harborough,UK,52.48370,-0.90550
LE95,Braunstone,UK,52.61840,-1.17900
LL11,Llandegla,UK,53.06451,-3.05297
LL12,Hope,UK,53.10402,-3.00360
LL13,Knolton,UK,52.99176,-2.91168
LL14,Bronygarth,UK,52.98906,-3.05152
LL15,Hirwaen,UK,53.09202,-3.33776
LL16,Llannefydd,UK,53.17015,-3.43132
LL17,Plas-yn-Cefn,UK,53.25438,-3.41338
LL18,Plas Llwyd,UK,53.29182,-3.45482
LL19,Meliden,UK,53.32740,-3.40803
LL20,Rhewl,UK,52.95585,-3.16774
LL21,Maerdy,UK,52.97559,-3.38906
LL22,Rhyd-y-foel,UK,53.20816,-3.64820
LL23,Rhiwlas,UK,52.90324,-3.59721
LL24,Penmachno,UK,53.09247,-3.80145
LL25,Pentre-bont,UK,53.05390,-3.88860
LL26,Pentre-tafarn-y-fedw,UK,53.11150,-3.78266
LL27,Trefriw,UK,53.15140,-3.82570
LL28,Tal-y-cafn,UK,53.28349,-3.76640
LL29,Llysfaen,UK,53.28328,-3.69660
LL30,Llandudno,UK,53.32500,-3.83150
LL31,Deganwy,UK,53.29415,-3.81595
LL32,Conwy,UK,53.22179,-3.84348
LL33,Nant y Pandy,UK,53.25780,-3.97420
LL34,Penmaenmawr,UK,53.26670,-3.93330
LL35,Aberdyfi,UK,52.54440,-4.04540
LL36,Dolgoch,UK,52.60728,-4.05971
LL37,Llwyngwril,UK,52.66770,-4.08420
LL38,Fairbourne,UK,52.69650,-4.05325
LL39,Arthog,UK,52.71160,-4.00970
LL40,Minffordd,UK,52.78853,-3.90087
LL41,Tanygrisiau,UK,52.95797,-3.94751
LL42,Llanaber,UK,52.73580,-4.04510
LL43,Tal-y-bont,UK,52.77450,-4.09270
LL44,Dyffryn Ardudwy,UK,52.78545,-4.09633
LL45,Pentre Gwynfryn,UK,52.82098,-4.09708
LL46,Llanfair,UK,52.85177,-4.11188
LL47,Ynys,UK,52.90340,-4.06490
LL48,Cae Ddafydd,UK,52.93149,-4.07309
LL49,Rhoslan,UK,52.94291,-4.16000
LL51,Garn-Dolbenmaen,UK,52.97570,-4.25280
LL52,Llanystumdwy,UK,52.92068,-4.25310
LL53,Anelog,UK,52.89524,-4.49386
LL54,Carmel,UK,53.01644,-4.24830
LL55,Dinorwic,UK,53.12915,-4.19505
LL56,Y Felinheli,UK,53.18740,-4.20480
LL57,Pont Pen-y-benglog,UK,53.20393,-4.10668
LL58,Penmon,UK,53.28206,-4.09396
LL59,Llansadwrn,UK,53.23563,-4.15997
LL60,Llangaffo,UK,53.22317,-4.28267
LL61,Llanfairpwllgwyngyll,UK,53.19120,-4.26724
LL62,Hermon,UK,53.21098,-4.38980
LL63,Tycroes,UK,53.21910,-4.47040
LL64,Llanfaelog,UK,53.23005,-4.50415
LL65,Trearddur,UK,53.28969,-4.53446
LL66,Rhosgoch,UK,53.37690,-4.39090
LL67,Cemaes,UK,53.40765,-4.45027
LL68,Burwen,UK,53.38499,-4.37023
LL69,Penysarn,UK,53.38980,-4.31700
LL70,Nebo,UK,53.36380,-4.28800
LL71,Ceidio,UK,53.33650,-4.36137
LL72,Moelfre,UK,53.35000,-4.23330
LL73,Llanallgo,UK,53.34400,-4.24770
LL74,Benllech,UK,53.32040,-4.22610
LL75,Pentraeth,UK,53.28370,-4.21780
LL76,Llanbedrgoch,UK,53.30030,-4.23640
LL77,Llanddyfnan,UK,53.27263,-4.30660
LL78,Marian-glas,UK,53.32745,-4.25350
LN1,Scampton,UK,53.28800,-0.65075
LN10,Woodhall Spa,UK,53.15232,-0.19228
LN11,North Ormsby,UK,53.35671,0.01013
LN12,Thorpe,UK,53.33035,0.24877
LN13,Markby,UK,53.27154,0.17535
LN2,Caenby,UK,53.26476,-0.49927
LN3,Stixwould,UK,53.26022,-0.37911
LN4,Bracebridge Heath,UK,53.12072,-0.35036
LN5,Beckingham,UK,53.11981,-0.58195
LN6,Skellingthorpe,UK,53.18842,-0.64137
LN7,Cabourne,UK,53.48943,-0.34112
LN8,North Owersby,UK,53.38839,-0.33923
LN9,Baumber,UK,53.22673,-0.11441
LS1,Leeds,UK,53.79650,-1.54780
LS10,Middleton,UK,53.74960,-1.54940
LS11,Beeston,UK,53.76670,-1.56670
LS12,New Farnley,UK,53.79130,-1.59720
LS13,Leeds,UK,53.81070,-1.63540
LS14,Seacroft,UK,53.84860,-1.44443
LS15,Whitkirk,UK,53.81088,-1.44242
LS16,Tinshill,UK,53.86847,-1.59810
LS17,Weeton,UK,53.88427,-1.51275
LS18,Horsforth,UK,53.83800,-1.64040
LS19,Rawdon,UK,53.85980,-1.68575
LS2,Leeds,UK,53.79650,-1.54780
LS20,Guiseley,UK,53.87495,-1.71405
LS21,Stainburn,UK,53.92170,-1.66936
LS22,Bickerton,UK,53.94204,-1.39838
LS23,Bramham,UK,53.90194,-1.34150
LS24,Barkston,UK,53.87515,-1.24868
LS25,South Milford,UK,53.78190,-1.28303
LS26,Methley,UK,53.75040,-1.45370
LS27,Morley,UK,53.75357,-1.60593
LS28,Calverley,UK,53.81067,-1.67370
LS29,Denton,UK,53.91629,-1.79556
LS3,Leeds,UK,53.79650,-1.54780
LS4,Leeds,UK,53.81030,-1.58460
LS5,Kirkstall,UK,53.81580,-1.60220
LS6,Leeds,UK,53.82010,-1.57040
LS7,Chapel Allerton,UK,53.82900,-1.53830
LS8,Gledhow,UK,53.82450,-1.50990
LS88,Leeds,UK,53.76570,-1.50120
LS9,Halton,UK,53.80605,-1.51360
LS98,Leeds,UK,53.79650,-1.54780
LS99,Leeds,UK,53.79650,-1.54780
LU1,Slip End,UK,51.86930,-0.42528
LU2,Peter's Green,UK,51.91140,-0.38198
LU3,Limbury,UK,51.93223,-0.45677
LU4,Leagrave,UK,51.91505,-0.48075
LU5,Houghton Regis,UK,51.93400,-0.50938
LU6,Edlesborough,UK,51.86860,-0.54636
LU7,Pitstone Green,UK,51.89277,-0.65815
M1,Manchester,UK,53.48090,-2.23740
M11,Manchester,UK,53.47900,-2.18180
M12,Levenshulme,UK,53.44420,-2.19160
M13,Rusholm,UK,53.46980,-2.22950
M14,Manchester,UK,53.44820,-2.22570
M15,Manchester,UK,53.48090,-2.23740
M16,Manchester,UK,53.45510,-2.26450
M17,Trafford Park,UK,53.46880,-2.31190
M18,Gorton,UK,53.46670,-2.16670
M19,Burnage,UK,53.43270,-2.19970
M2,Manchester,UK,53.48090,-2.23740
M20,Didsbury,UK,53.42580,-2.23295
M21,Chorlton-cum-Hardy,UK,53.43510,-2.26310
M22,Moss Nook,UK,53.38610,-2.25990
M23,Baguley,UK,53.39470,-2.27900
M24,Middleton,UK,53.55870,-2.21280
M25,Prestwich,UK,53.53330,-2.28330
M26,Prestolee,UK,53.55000,-2.33330
M27,Swinton,UK,53.51115,-2.32760
M28,Walkden,UK,53.50607,-2.39907
M29,Tyldesley,UK,53.51390,-2.46750
M3,Manchester,UK,53.48090,-2.23740
M30,Eccles,UK,53.48330,-2.33330
M31,Partington,UK,53.42605,-2.40575
M32,Stretford,UK,53.45000,-2.31670
M33,Sale,UK,53.42520,-2.32440
M34,Denton,UK,53.44900,-2.10823
M35,Failsworth,UK,53.50480,-2.16570
M38,Little Hulton,UK,53.53330,-2.41670
M4,Manchester,UK,53.48090,-2.23740
M40,Manchester,UK,53.50410,-2.19100
M41,Urmston,UK,53.44925,-2.36875
M43,Droylsden,UK,53.48000,-2.14540
M44,Cadishead,UK,53.44250,-2.42320
M45,Whitefield,UK,53.55000,-2.30000
M46,Atherton,UK,53.52370,-2.49350
M5,Salford,UK,53.47920,-2.28590
M50,Salford,UK,53.47670,-2.29320
M6,Salford,UK,53.49260,-2.29910
M60,Manchester,UK,53.48090,-2.23740
M61,Manchester,UK,53.48090,-2.23740
M7,Broughton,UK,53.50560,-2.26230
M8,Cheetham Hill,UK,53.49860,-2.23850
M9,Manchester,UK,53.52200,-2.21390
M90,Ringway,UK,53.36350,-2.27800
M99,Manchester,UK,53.48090,-2.23740
ME1,Burham,UK,51.36095,0.48257
ME10,Kemsley,UK,51.34500,0.73847
ME11,Queenborough,UK,51.41620,0.74770
ME12,Halfway Houses,UK,51.41453,0.85140
ME13,Oare,UK,51.28871,0.90317
ME14,Sandling,UK,51.28348,0.55668
ME15,West Farleigh,UK,51.24715,0.50860
ME16,East Barming,UK,51.27380,0.49700
ME17,Lenham,UK,51.24155,0.61929
ME18,Mereworth,UK,51.24775,0.40526
ME19,Birling,UK,51.30136,0.39650
ME2,Frindsbury,UK,51.37254,0.46549
ME20,Aylesford,UK,51.30302,0.46184
ME3,Cliffe Woods,UK,51.43855,0.55684
ME4,Brompton,UK,51.38945,0.53060
ME5,Luton,UK,51.35207,0.53370
ME6,Ham Hill,UK,51.32970,0.44300
ME7,Gillingham,UK,51.37172,0.55842
ME8,Rainham,UK,51.36225,0.60250
ME9,Bredgar,UK,51.32237,0.71799
ME99,Maidstone,UK,51.26670,0.51670
MK1,Milton Keynes,UK,52.00750,-0.72710
MK10,Milton Keynes Village,UK,52.03860,-0.69870
MK11,Stony Stratford,UK,52.05680,-0.85280
MK12,Wolverton,UK,52.06250,-0.81660
MK13,New Bradwell,UK,52.04860,-0.78770
MK14,Great Linford,UK,52.06560,-0.75910
MK15,Willen,UK,52.06410,-0.72310
MK16,Gayhurst,UK,52.10048,-0.70848
MK17,Newton Longville,UK,51.98292,-0.71290
MK18,Tingewick,UK,51.96865,-0.96522
MK19,Haversham,UK,52.06605,-0.84613
MK2,Fenny Stratford,UK,51.99680,-0.71800
MK3,Bletchley,UK,51.99330,-0.73470
MK4,Milton Keynes,UK,52.00450,-0.78230
MK40,Biddenham,UK,52.13655,-0.48660
MK41,Salph End,UK,52.15575,-0.45058
MK42,Elstow,UK,52.11410,-0.47977
MK43,Newton Blossomville,UK,52.11038,-0.56438
MK44,Cardington,UK,52.20561,-0.42049
MK45,Wilstead,UK,52.02854,-0.46388
MK46,Olney,UK,52.15774,-0.69951
MK5,Shenley Church End,UK,52.02257,-0.78683
MK6,Little Woolstone,UK,52.02920,-0.72790
MK7,Walton,UK,52.01720,-0.69090
MK77,Abbey Hill,UK,52.04210,-0.81890
MK8,Milton Keynes,UK,52.03380,-0.80280
MK9,Milton Keynes,UK,52.04170,-0.75580
ML1,Motherwell,UK,55.80563,-3.95475
ML10,Shawtonhill,UK,55.67949,-4.08539
ML11,Auchenheath,UK,55.68366,-3.72056
ML12,Wanlockhead,UK,55.52578,-3.56453
ML2,Waterloo,UK,55.76569,-3.89634
ML3,Hamilton,UK,55.76254,-4.04546
ML4,Bellshill,UK,55.81670,-4.00835
ML5,Coatbridge,UK,55.87820,-4.03543
ML6,Longriggend,UK,55.87699,-3.92541
ML7,Allanton,UK,55.82960,-3.79618
ML8,Rosebank,UK,55.72567,-3.86456
ML9,Larkhall,UK,55.70290,-3.95120
N1,London,UK,51.53669,-0.09440
N10,London,UK,51.59050,-0.14210
N11,London,UK,51.61650,-0.14410
N12,London,UK,51.60770,-0.16600
N13,London,UK,51.61790,-0.11010
N14,London,UK,51.63298,-0.13062
N15,London,UK,51.58430,-0.07300
N16,London,UK,51.56250,-0.07400
N17,London,UK,51.59922,-0.07094
N18,London,UK,51.61735,-0.05830
N19,London,UK,51.56490,-0.13510
N1C,London,UK,51.53620,-0.10300
N1P,London,UK,51.53620,-0.10300
N2,London,UK,51.59000,-0.15310
N20,London,UK,51.63330,-0.18332
N21,London,UK,51.62500,-0.10000
N22,London,UK,51.60000,-0.11670
N3,London,UK,51.60055,-0.19430
N4,London,UK,51.56930,-0.10690
N5,London,UK,51.55000,-0.10000
N6,London,UK,51.56570,-0.15900
N7,London,UK,51.54910,-0.12051
N8,London,UK,51.58337,-0.11583
N81,London,UK,51.57480,-0.08005
N9,London,UK,51.62850,-0.05810
NE1,Newcastle upon Tyne,UK,54.97330,-1.61400
NE10,Felling,UK,54.95300,-1.57150
NE11,Kibblesworth,UK,54.93283,-1.62972
NE12,Forest Hall,UK,55.02900,-1.56760
NE13,Wide Open,UK,55.05230,-1.64737
NE15,Horsley,UK,54.99177,-1.78854
NE16,Burnopfield,UK,54.93048,-1.69105
NE17,Leadgate,UK,54.91350,-1.81760
NE18,Ouston,UK,55.03933,-1.86885
NE19,Capheaton,UK,55.21118,-2.15415
NE2,Heaton,UK,54.98670,-1.59200
NE20,Ponteland,UK,55.06832,-1.85252
NE21,Blaydon,UK,54.95830,-1.71893
NE22,East Sleekburn,UK,55.13060,-1.59320
NE23,Nelson Village,UK,55.06788,-1.56079
NE24,Newsham,UK,55.12894,-1.53142
NE25,New Hartley,UK,55.05343,-1.49700
NE26,Hartley,UK,55.05495,-1.45778
NE27,New York,UK,55.03390,-1.51085
NE28,Wallsend,UK,54.99560,-1.52705
NE29,North Shields,UK,55.01650,-1.44930
NE3,Fawdon,UK,55.00317,-1.63390
NE30,North Shields,UK,55.02168,-1.43694
NE31,Hebburn,UK,54.97300,-1.51550
